Unnamed: 0,INPUT:audio,INPUT:image,OUTPUT:recording,OUTPUT:result_3d_question,OUTPUT:result_1st_question,OUTPUT:result_2nd_question,OUTPUT:result_4th_question,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,speechkit_path,file_path,duration,new_path,new_speechkit_path,assigned_text,transcribed_text,levenstein_distance
4607,https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.8.mp4,https://storage.yandexcloud.net/toloka-chebotarev/10.png,eu.8624e5f5-b9dd-4b0e-8451-63cb5d511453,No,No,Yes,No,00028ffbe7--6641e17fe423536befe38ccf,ecf0e383ea28b0cc76740a3f0cd1da46,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_0.8.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--6641e17fe423536befe38ccf/eu.8624e5f5-b9dd-4b0e-8451-63cb5d511453.wav,23.34,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--6641e17fe423536befe38ccf/eu.8624e5f5-b9dd-4b0e-8451-63cb5d511453-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_0.8-new.mp4,10,Chocolates and flowers are commonly given as gifts during valentine s day as are accompanying greeting cards red and pink are generally understood to be the colors of valentine s day and many individuals and instead of celebrating romantically spend caholy day with their friends or family members,23.0
4608,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/2.png,eu.365cebaa-d7ab-43d3-b971-775d02efadf4,Yes,No,Yes,No,00028ffbe7--6641e1d918b3266e2895fad1,d031efa2ee255c4d22da6fc56d09f4e4,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--6641e1d918b3266e2895fad1/eu.365cebaa-d7ab-43d3-b971-775d02efadf4.wav,31.68,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--6641e1d918b3266e2895fad1/eu.365cebaa-d7ab-43d3-b971-775d02efadf4-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,2,Mondays viewed by many to be the worst day of the week as it marks the return toward following the weekend when most full time employees are giving 2 days off most students attend school in the morning and detain home in the afternoon usually from about 8 until 3 or 7 until 2 and most workers got to work in the morning and they came home in the evening we get it from 9 to 5 or 8 to 4,76.0
4609,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.0.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.0151e908-4c69-4b65-bd23-c2474add8f3a,No,Yes,Yes,No,00028ffbe7--6641e7907f8a5f1c2342b35d,3c932a07c348546d09850d041da243a7,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.0.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--6641e7907f8a5f1c2342b35d/eu.0151e908-4c69-4b65-bd23-c2474add8f3a.wav,24.752,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--6641e7907f8a5f1c2342b35d/eu.0151e908-4c69-4b65-bd23-c2474add8f3a-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.0-new.mp4,5,My name is bob each day i drive my kids to school my daughter goes to a school that s far from our house it takes 30 minutes to get there then i drive my son to high school it s close to my job my daughter is in the 6th grade and my son is in the 2nd they are both good students my daughter usually sings have favorite songs while i drive my son usually slips,40.0
4616,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.84e492d1-652c-4ed0-a80a-57d639ca7836,No,Yes,Yes,No,00028ffbe7--66420169e423536befe674ab,df8fd34d2e40c4fc98e1d8826b326b16,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66420169e423536befe674ab/eu.84e492d1-652c-4ed0-a80a-57d639ca7836.wav,26.6,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66420169e423536befe674ab/eu.84e492d1-652c-4ed0-a80a-57d639ca7836-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,5,My name is bob each day i drive my kids to school my daughter goes to a school that s far from our house it takes 30 minutes to get there then i drive my son to his school it s close to my job my daughter is in this 6th grade and my son is in this sagate near both could students my daughter usually sings her favorite songs while i drive my son usually sleeps,44.0
4617,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.55e4d6b2-717e-4600-9311-eef68bcb1631,Yes,No,Yes,No,00028ffbe7--664205b418b3266e28994d9e,82978d4760ea736641ab6d7f250aef8f,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--664205b418b3266e28994d9e/eu.55e4d6b2-717e-4600-9311-eef68bcb1631.wav,28.938,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--664205b418b3266e28994d9e/eu.55e4d6b2-717e-4600-9311-eef68bcb1631-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,6,A red and yellow flag tells you to swim between the flags they show the supervised area of the beach this means that lifeguards are watching that area if there are no red and yellow flags it means there is no supervision check with the lifeguards and if you are unsure do not go into the water black and wide check flag shows where bored riding and surfing is not allowed,15.0
4618,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.707d4ee7-4f82-4792-85fd-0c8e3c75266c,Yes,No,Yes,No,00028ffbe7--66420a037f8a5f1c23461078,9911bbd52e0b036588b0fb070ec25d61,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66420a037f8a5f1c23461078/eu.707d4ee7-4f82-4792-85fd-0c8e3c75266c.wav,27.338,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66420a037f8a5f1c23461078/eu.707d4ee7-4f82-4792-85fd-0c8e3c75266c-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,9,I live in an apartment in my city there sa post office where people mail letters on monday i go to work i work at the post office everyone shops for food at the grocery store they also eat at the restaurant the restaurant salts pizza and ice cream my friends and i often go to the park we like to play soccer at the park on fridays we ll go to the cinema to see a movie,35.0
4619,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.df1e588a-9293-45bd-b3f2-dfa316fa02d2,None of the above,Yes,Yes,None of the above,00028ffbe7--664222b5eb25af26141eea09,d95d6afce97e471533eae56d292fcce8,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--664222b5eb25af26141eea09/eu.df1e588a-9293-45bd-b3f2-dfa316fa02d2.wav,30.1,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--664222b5eb25af26141eea09/eu.df1e588a-9293-45bd-b3f2-dfa316fa02d2-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,5,My name is bob each day i drive my kids to school my daughter goes to a school that is far from 1 house it takes 30 minutes to get there then i drive my son to his school it s close to my job my daughter is in the 6th grade and my son in the 2nd they are both good students my daughter usually seems half of her son s well i drive my son usually,63.0
4620,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.a73fa98c-499f-4d85-b9ba-d0fdfab80d02,Yes,No,No,No,00028ffbe7--664229489930f6076ddae785,4eba08fe0dcceae6876756e4e119eb22,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--664229489930f6076ddae785/eu.a73fa98c-499f-4d85-b9ba-d0fdfab80d02.wav,33.54,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--664229489930f6076ddae785/eu.a73fa98c-499f-4d85-b9ba-d0fdfab80d02-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,9,I live in an apartment in my city there is a post office where people mail letters on monday i go to work i work at the post office everyone shops for food at the grocery store they also eat at the restaurant the restaurant services pizza and ice cream my friends and i often go to the park be like to play soccer at the park on fridays you go to the cinema to see a movie,31.0
4621,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.5d83585b-6ee0-4411-a688-139380cd53d5,Yes,No,Yes,No,00028ffbe7--66422a96f8896d6665759d43,5261da3d70f082e760f26b91d88fb35a,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66422a96f8896d6665759d43/eu.5d83585b-6ee0-4411-a688-139380cd53d5.wav,26.581,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66422a96f8896d6665759d43/eu.5d83585b-6ee0-4411-a688-139380cd53d5-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,5,My name is bob each day i drive my kids to school i don t go to school that s far from our house it takes 30 minutes to get there then i drive my son to his school it s close to my job my daughter is in the 6th grade and my son is in the 2nd they are both good students my daughter usually sings her favorite songs while i drive my son usually sleeps,44.0
4622,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.a7eac72d-bb91-450f-9c88-6f5e79bdeb0c,Yes,No,Yes,No,00028ffbe7--66422cc4eb25af26141f7e89,bed8ff7280a6310481bf1477321a3d79,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66422cc4eb25af26141f7e89/eu.a7eac72d-bb91-450f-9c88-6f5e79bdeb0c.wav,30.74,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66422cc4eb25af26141f7e89/eu.a7eac72d-bb91-450f-9c88-6f5e79bdeb0c-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,9,I live in an apartment in my city there is a post office where people mail letters on monday i go to work i work at the bus office everyone shops for food at the grocery store they also eat at the restaurant the restaurant serves pizza and ice cream my friends and i often go to the barque we like to play soccer at the bark on fridays we go to the cinema to see a movie,33.0
4623,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.9d9e2608-ccec-4762-976b-f57f51408156,Yes,Yes,Yes,No,00028ffbe7--66422f0ee218936f637f29dc,132fc227716c7802d3a19891616534dd,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66422f0ee218936f637f29dc/eu.9d9e2608-ccec-4762-976b-f57f51408156.wav,28.56,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66422f0ee218936f637f29dc/eu.9d9e2608-ccec-4762-976b-f57f51408156-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,4,I am digging with a variable coming host family i have my own private bedroom but we it make fast lunch and dinner together on sundays we eat a big home cook soup for lunch in spain lunch is usually the biggest meal of the day it s also very common for people to take a mid dinner right after a big meal im after we re just waking up for a minute right now,63.0
4625,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.b53879f0-da9b-44e7-99f0-f3b1820710fa,Yes,No,Yes,No,00028ffbe7--66423126f8896d666575ebf7,1b52c8e6f52ed4fba25b1ef958099d60,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66423126f8896d666575ebf7/eu.b53879f0-da9b-44e7-99f0-f3b1820710fa.wav,30.952,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66423126f8896d666575ebf7/eu.b53879f0-da9b-44e7-99f0-f3b1820710fa-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,5,My name is bob which day i drive my kids to school my daughter goes to his school that s far from our house it takes that means to get there then i drive my son to his school it s close to my job my daughter is in the 6th grade and my son is in the 2nd they are both good students my daughter usually sings a few right songs while i drive my son usually sleeps,56.0
4626,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.2a1ce5f7-1492-40fd-aec9-d347c63c194a,Yes,No,Yes,No,00028ffbe7--6642342aeb25af26141fdb13,a6ab4ad742dbbecb787942fbd45e0ea0,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--6642342aeb25af26141fdb13/eu.2a1ce5f7-1492-40fd-aec9-d347c63c194a.wav,31.68,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--6642342aeb25af26141fdb13/eu.2a1ce5f7-1492-40fd-aec9-d347c63c194a-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,9,I live in an apartment in my city there is a post office where people may let us on monday i go to work i walk at the post office everyone shop for food at the grocery store they also eat a better strand the restaurant serves pizza and ice cream my friend and i often go to the parks we like to play soccer apps the park on fridays we go to the cinema to see a move,48.0
4627,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.b77c5884-624f-4df4-b316-949139f87870,Yes,Yes,Yes,No,00028ffbe7--6642351fe218936f637f6ea6,e7a9b1a3b8de63720c0c886607f7213c,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--6642351fe218936f637f6ea6/eu.b77c5884-624f-4df4-b316-949139f87870.wav,30.64,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--6642351fe218936f637f6ea6/eu.b77c5884-624f-4df4-b316-949139f87870-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,9,I live in an apartment in my city there sa post office where people may let us on monday i go to work i work at the post office everyone shops for food at the grocery store they also it are there a star and the restaurant serves pizza and ice cream my friends and i often go to the park we like to play soccer at the park on fridays we go to the cinema to see a movie,44.0
4628,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.2166c53c-b152-4f16-9a26-060e58fd8dec,Yes,No,Yes,No,00028ffbe7--664236a5e218936f637f812f,50a3f06f03ad910478d696b638bf6217,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--664236a5e218936f637f812f/eu.2166c53c-b152-4f16-9a26-060e58fd8dec.wav,25.728,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--664236a5e218936f637f812f/eu.2166c53c-b152-4f16-9a26-060e58fd8dec-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,6,A red and yellow flag tells you to swim between the flags they show the supervised area of the beach this means that lifeguards are watching that area if there are no red and yellow flags it means there is no supervision check with the lifeguards and if you are unsure do not go into the water black and white check flag shows where bored riding and surfing is not allowed,13.0
4629,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.62e0ea34-74ba-49df-81f5-fababc57ce8d,Yes,Yes,Yes,No,00028ffbe7--664236c428c9f05cb9be716d,bf5df008ce3f74ae9436618510aa119c,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--664236c428c9f05cb9be716d/eu.62e0ea34-74ba-49df-81f5-fababc57ce8d.wav,30.86,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--664236c428c9f05cb9be716d/eu.62e0ea34-74ba-49df-81f5-fababc57ce8d-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,5,My name is bob each day i drive my kids to school my daughter goes to a school that s far from our house it takes 30 minutes to get there then i drive my phone to as a school it s close to my job my daughter is in the 6th grade and my phone is in the 2nd they are both god s students my daughter usually sings her favorite songs while i drive my son usually sleeps,46.0
4631,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.34a739b8-34fe-4a3a-8026-14571a31bd5a,Yes,No,No,No,00028ffbe7--66423d7de218936f637fd183,90dee7ae3df644e7f392ca082c4ec17f,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66423d7de218936f637fd183/eu.34a739b8-34fe-4a3a-8026-14571a31bd5a.wav,25.92,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66423d7de218936f637fd183/eu.34a739b8-34fe-4a3a-8026-14571a31bd5a-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,6,A red and yellow flag still due to swim between the flags they show the supervised area of the beach this means that liveguards are watching that area if there are no red and yellow flags it means there is no supervision check with the liveguards and if you are unsure don t go into boy check frac shows where board riding and serving is not allowed,49.0
4633,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.8b31be45-3990-4604-85a5-99866c585b85,Yes,No,Yes,No,00028ffbe7--66424ff0eb25af261421559a,30c44b731aa22c16d022dc27515a82f3,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66424ff0eb25af261421559a/eu.8b31be45-3990-4604-85a5-99866c585b85.wav,33.68,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66424ff0eb25af261421559a/eu.8b31be45-3990-4604-85a5-99866c585b85-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,4,I am leaving it a very well calming host family i have my own private bedroom but to eat breakfast lunch and dinner together on sundays we eat a big home cooked soup for lunch in spain lunch is usually the biggest meal of the day it s also very common for people to take a million lap right after a big meal a man showed that the kidnappers were made up right now,69.0
4637,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.15dd3f27-cdd3-4bb4-a9f9-2272590febc2,Yes,No,Yes,No,00028ffbe7--664258e128c9f05cb9c0365a,190219cc859aafb194bfbab55746ee9b,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--664258e128c9f05cb9c0365a/eu.15dd3f27-cdd3-4bb4-a9f9-2272590febc2.wav,27.349,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--664258e128c9f05cb9c0365a/eu.15dd3f27-cdd3-4bb4-a9f9-2272590febc2-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,4,I am living with a very welcoming host family i have my own private bedroom but we eat breakfast lunch and dinner together on sundays we eat a big home cooked soup for lunch in spain lunch is usually the biggest meal of the day it s also very common for people to take amid the nap right after a big meal i am actually just waking up from a nap right now,27.0
4639,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.cec7309a-4d0d-469f-8dd0-3b1eb6b08b50,No,No,Yes,No,00028ffbe7--66425bd5eb25af261421effc,53b50212e545c94dc3aae32037294b43,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66425bd5eb25af261421effc/eu.cec7309a-4d0d-469f-8dd0-3b1eb6b08b50.wav,23.591,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66425bd5eb25af261421effc/eu.cec7309a-4d0d-469f-8dd0-3b1eb6b08b50-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,4,Im leaving with a roll rock and horse family i have my own private bedroom but we breakfast lunch and dinner together and sundays we eat a big home cooked soup for lunch and spain lunch is usually the biggest meal of the day it s also very common for people to take a midday nap right after a big meal im actually just walking up from my left right now,50.0
4641,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.14f92b2b-3886-4cbf-90f1-7776d1444ebb,Yes,Yes,Yes,No,00028ffbe7--66426885e218936f6381fb2b,c733a232e77ce95463b078359c9a68c7,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66426885e218936f6381fb2b/eu.14f92b2b-3886-4cbf-90f1-7776d1444ebb.wav,28.8,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66426885e218936f6381fb2b/eu.14f92b2b-3886-4cbf-90f1-7776d1444ebb-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,6,A raid on yellow flag tails you to swim between the flags the shoulders of our body the real goodies this means that life guys are watching that area if they are no way than yellow flags if you need the rhythm supervision check with the light guide and if you are on shore do not go into the water black and white sex flag so we re bored riding and shopping is not allowed,102.0
4643,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/1.png,eu.a53b2328-ac8a-4319-a084-8373ea0f0e06,Yes,No,Yes,No,00028ffbe7--66427b7ef8896d666579c6f7,3e0eb4203176201f15279a606a1ff764,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66427b7ef8896d666579c6f7/eu.a53b2328-ac8a-4319-a084-8373ea0f0e06.wav,47.26,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66427b7ef8896d666579c6f7/eu.a53b2328-ac8a-4319-a084-8373ea0f0e06-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,1,When she was a child jennifer light sports and she played hockey and basketball for an all boy steam she also worked as a model at the age of 14 she knew she wanted to be an actress so she went to new york city to look for work she appeared in advertisements for mtv and the fashion company zara and got work as an actress on tv her family moved to los angeles so that jennifer could work on tv and in films,31.0
4644,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.7b677af7-3023-4ad5-a093-1f7f2e2066c1,No,Yes,Yes,No,00028ffbe7--66428105eb25af261423ccf9,e19c491a18a076e8a9274c17952b9231,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66428105eb25af261423ccf9/eu.7b677af7-3023-4ad5-a093-1f7f2e2066c1.wav,35.78,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66428105eb25af261423ccf9/eu.7b677af7-3023-4ad5-a093-1f7f2e2066c1-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.2-new.mp4,5,My name is bob each day i drive my kids to school my daughter goes to a school that s far from our house its texts taken me to get there then i drive my son through his school it s close to my job my daughter is in the 6th grade and my son is in the 2nd they are both good students my daughter usually sings her february song while i drive my son usually sleeps,57.0
4645,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/6.png,eu.a7173f7d-dd37-4526-bd10-ce24d0133e39,Yes,No,No,No,00028ffbe7--66428b86eb25af2614244f20,25dabcf2889203448215c0c5ec4ba0e1,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66428b86eb25af2614244f20/eu.a7173f7d-dd37-4526-bd10-ce24d0133e39.wav,43.66,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66428b86eb25af2614244f20/eu.a7173f7d-dd37-4526-bd10-ce24d0133e39-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,6,A red and yellow flag tells you to swim between the flags they show the supervised area of the beach this means that lifeguards are watching that areas if there are no red and yellow Flags it means there is no supervision check with the lifeguards and if you are unsure don t go into the water black and white chick fil a shows where board riding and surfing is not allowed,18.0
4646,https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/1.png,eu.17bbd814-48a8-4aa1-9a7f-7cb56f2a9ba3,Yes,No,Yes,No,00028ffbe7--66428f6328c9f05cb9c2ea78,793bafcf356f92448472d467cb655453,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028ffbe7--66428f6328c9f05cb9c2ea78/eu.17bbd814-48a8-4aa1-9a7f-7cb56f2a9ba3.wav,36.12,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028ffbe7--66428f6328c9f05cb9c2ea78/eu.17bbd814-48a8-4aa1-9a7f-7cb56f2a9ba3-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextD_1.5-new.mp4,1,When she was a child jennifer likes sports and she played hockey and baseball for an all boys team she also worked as a model at the age of 14 she knew she wanted to be an actress so she went to new york city to look for work she appeared in advertisements for mtv and the fashion company sarah and go to work as an actress on tv her family moved to los angeles so that jennifer could walk on tv and in films,34.0
